Date,Close,Stock,rsi,ma20,ma50,signal,signal_label
2024-12-26,796.45751953125,SBIN.NS,,,,0,
2024-12-27,783.9094848632812,SBIN.NS,,,,0,
2024-12-30,772.7828369140625,SBIN.NS,,,,0,
2024-12-31,779.3019409179688,SBIN.NS,,,,0,
2025-01-01,777.58642578125,SBIN.NS,,,,0,
2025-01-02,785.428955078125,SBIN.NS,,,,0,
2025-01-03,777.782470703125,SBIN.NS,,,,0,
2025-01-06,761.1171264648438,SBIN.NS,,,,0,
2025-01-07,763.4208374023438,SBIN.NS,,,,0,
2025-01-08,755.970458984375,SBIN.NS,,,,0,
2025-01-09,745.4810791015625,SBIN.NS,,,,0,
2025-01-10,728.61962890625,SBIN.NS,,,,0,
2025-01-13,715.1403198242188,SBIN.NS,,,,0,
2025-01-14,733.4232177734375,SBIN.NS,28.90371272893759,,,0,
2025-01-15,738.8639526367188,SBIN.NS,33.054343660114256,,,0,
2025-01-16,751.2158813476562,SBIN.NS,41.41626621913954,,,0,
2025-01-17,749.0592041015625,SBIN.NS,40.46586362250223,,,0,
2025-01-20,763.9110107421875,SBIN.NS,49.12406849516835,,,0,
2025-01-21,744.1085815429688,SBIN.NS,40.637814765087526,,,0,
2025-01-22,738.6188354492188,SBIN.NS,38.64470964217977,758.1099884033204,,0,
2025-01-23,731.2174682617188,SBIN.NS,36.07573718070216,754.8479858398438,,0,
2025-01-24,729.501953125,SBIN.NS,35.48688729543527,752.1276092529297,,0,
2025-01-27,734.4525146484375,SBIN.NS,38.601415925425535,750.2110931396485,,0,
2025-01-28,737.5895385742188,SBIN.NS,40.55968988808202,748.1254730224609,,0,
2025-01-29,743.5204467773438,SBIN.NS,44.184286098618195,746.4221740722656,,0,
2025-01-30,747.5887451171875,SBIN.NS,46.590177260403046,744.5301635742187,,0,
2025-01-31,757.68603515625,SBIN.NS,52.10790251689831,743.525341796875,,0,
2025-02-01,750.9218139648438,SBIN.NS,48.49362700104638,743.015576171875,,0,
2025-02-03,745.9712524414062,SBIN.NS,45.97996080236628,742.1430969238281,,0,
2025-02-04,763.8619995117188,SBIN.NS,55.04829998368664,742.5376739501953,,0,
2025-02-05,750.9708251953125,SBIN.NS,48.70396807755354,742.8121612548828,,0,
2025-02-06,737.4424438476562,SBIN.NS,43.091297031298474,743.2533020019531,,0,
2025-02-07,722.688720703125,SBIN.NS,37.95432718586503,743.6307220458984,,0,
2025-02-10,722.2965698242188,SBIN.NS,37.825254142235856,743.0743896484375,,0,
2025-02-11,716.7088012695312,SBIN.NS,35.949249198259025,741.9666320800782,,0,
2025-02-12,718.7184448242188,SBIN.NS,37.15644625660707,740.3417602539063,,0,
2025-02-13,713.3267211914062,SBIN.NS,35.23754402859872,738.5551361083984,,0,
2025-02-14,707.9349975585938,SBIN.NS,33.3810103268751,735.7563354492188,,0,
2025-02-17,713.375732421875,SBIN.NS,36.988708603767506,734.219692993164,,0,
2025-02-18,711.5131225585938,SBIN.NS,36.26466477948809,732.8644073486328,,0,
2025-02-19,712.9835815429688,SBIN.NS,37.30799915252598,731.9527130126953,,0,
2025-02-20,715.3363647460938,SBIN.NS,39.027840930154525,731.24443359375,,0,
2025-02-21,707.7879028320312,SBIN.NS,35.64887769824546,729.9112030029297,,0,
2025-02-24,702.2981567382812,SBIN.NS,33.385069159695064,728.1466339111328,,0,
2025-02-25,696.9064331054688,SBIN.NS,31.283837656509235,725.8159332275391,,0,
2025-02-27,690.0442504882812,SBIN.NS,28.79941953051707,722.9387084960938,,0,
2025-02-28,675.241455078125,SBIN.NS,24.3137893586554,718.8164794921875,,0,
2025-03-03,681.6134643554688,SBIN.NS,29.41057884902517,715.3510620117188,,0,
2025-03-04,701.9550170898438,SBIN.NS,42.680658056573755,713.1502502441406,,0,
2025-03-05,715.9735107421875,SBIN.NS,49.698686897778934,710.755825805664,736.3925610351563,0,
2025-03-06,717.6400756835938,SBIN.NS,50.47501248975797,709.0892883300781,734.8162121582031,0,
2025-03-07,718.3262939453125,SBIN.NS,50.811641564233454,708.1334808349609,733.5045483398437,0,
2025-03-10,714.5521240234375,SBIN.NS,48.84514795649617,707.7266510009765,732.3399340820313,0,
