Date,Close,Stock,rsi,ma20,ma50,signal,signal_label
2024-12-26,1216.550048828125,RELIANCE.NS,,,,0,
2024-12-27,1221.050048828125,RELIANCE.NS,,,,0,
2024-12-30,1210.699951171875,RELIANCE.NS,,,,0,
2024-12-31,1215.449951171875,RELIANCE.NS,,,,0,
2025-01-01,1221.25,RELIANCE.NS,,,,0,
2025-01-02,1241.800048828125,RELIANCE.NS,,,,0,
2025-01-03,1251.1500244140625,RELIANCE.NS,,,,0,
2025-01-06,1218.0,RELIANCE.NS,,,,0,
2025-01-07,1240.8499755859375,RELIANCE.NS,,,,0,
2025-01-08,1265.5,RELIANCE.NS,,,,0,
2025-01-09,1254.75,RELIANCE.NS,,,,0,
2025-01-10,1241.9000244140625,RELIANCE.NS,,,,0,
2025-01-13,1239.8499755859375,RELIANCE.NS,,,,0,
2025-01-14,1238.75,RELIANCE.NS,54.49841244684315,,,0,
2025-01-15,1252.199951171875,RELIANCE.NS,59.939784014759624,,,0,
2025-01-16,1266.449951171875,RELIANCE.NS,64.7495635687626,,,0,
2025-01-17,1302.3499755859375,RELIANCE.NS,73.41082745529478,,,0,
2025-01-20,1305.449951171875,RELIANCE.NS,74.00478900558514,,,0,
2025-01-21,1273.699951171875,RELIANCE.NS,59.37529163891086,,,0,
2025-01-22,1277.0999755859375,RELIANCE.NS,60.28080121796937,1247.739990234375,,0,
2025-01-23,1263.6500244140625,RELIANCE.NS,55.05313112331871,1250.094989013672,,0,
2025-01-24,1246.300048828125,RELIANCE.NS,49.13380341767956,1251.357489013672,,0,
2025-01-27,1229.3499755859375,RELIANCE.NS,44.140530513892564,1252.289990234375,,0,
2025-01-28,1234.4000244140625,RELIANCE.NS,45.904435773695575,1253.2374938964845,,0,
2025-01-29,1235.5,RELIANCE.NS,46.302183064903744,1253.9499938964843,,0,
2025-01-30,1253.050048828125,RELIANCE.NS,52.32520415764601,1254.5124938964843,,0,
2025-01-31,1265.0999755859375,RELIANCE.NS,55.97639177981322,1255.2099914550781,,0,
2025-02-01,1264.5999755859375,RELIANCE.NS,55.78547823148507,1257.539990234375,,0,
2025-02-03,1245.9000244140625,RELIANCE.NS,49.047850932009624,1257.7924926757812,,0,
2025-02-04,1285.199951171875,RELIANCE.NS,59.98580033259384,1258.777490234375,,0,
2025-02-05,1278.199951171875,RELIANCE.NS,57.613400445377934,1259.9499877929688,,0,
2025-02-06,1281.550048828125,RELIANCE.NS,58.460137569767284,1261.9324890136718,,0,
2025-02-07,1266.699951171875,RELIANCE.NS,53.37059667073934,1263.2749877929687,,0,
2025-02-10,1253.6500244140625,RELIANCE.NS,49.3080354110405,1264.0199890136719,,0,
2025-02-11,1234.8499755859375,RELIANCE.NS,44.10002024902414,1263.152490234375,,0,
2025-02-12,1216.550048828125,RELIANCE.NS,39.703961939646454,1260.6574951171874,,0,
2025-02-13,1216.0999755859375,RELIANCE.NS,39.599410047476184,1256.3449951171874,,0,
2025-02-14,1217.25,RELIANCE.NS,40.033932448250944,1251.9349975585938,,0,
2025-02-17,1224.9000244140625,RELIANCE.NS,42.97288667832136,1249.4950012207032,,0,
2025-02-18,1225.4000244140625,RELIANCE.NS,43.16893580321521,1246.9100036621094,,0,
2025-02-19,1227.449951171875,RELIANCE.NS,44.018663560504734,1245.1,,0,
2025-02-20,1233.0,RELIANCE.NS,46.357222995889884,1244.4349975585938,,0,
2025-02-21,1228.1500244140625,RELIANCE.NS,44.60373106993325,1244.375,,0,
2025-02-24,1214.550048828125,RELIANCE.NS,40.03109074499178,1243.382501220703,,0,
2025-02-25,1204.0,RELIANCE.NS,36.87312896235078,1241.8075012207032,,0,
2025-02-27,1207.0999755859375,RELIANCE.NS,38.410589511419275,1239.5099975585938,,0,
2025-02-28,1200.0999755859375,RELIANCE.NS,36.26287570766531,1236.2599975585938,,0,
2025-03-03,1171.25,RELIANCE.NS,29.052724202722544,1231.5924987792969,,0,
2025-03-04,1161.9000244140625,RELIANCE.NS,27.167424787663464,1227.3924987792968,,0,
2025-03-05,1175.5999755859375,RELIANCE.NS,33.932527430406026,1221.9125,1238.3219970703126,0,
2025-03-06,1209.5999755859375,RELIANCE.NS,47.07202075559154,1218.4825012207032,1238.1829956054687,0,
2025-03-07,1249.800048828125,RELIANCE.NS,57.766912018749295,1216.895001220703,1238.7579956054688,0,
2025-03-10,1238.4000244140625,RELIANCE.NS,54.409319600023046,1215.4800048828124,1239.3119970703126,0,
2025-03-11,1247.300048828125,RELIANCE.NS,56.533416982976895,1215.1625061035156,1239.9489990234374,0,
2025-03-12,1257.050048828125,RELIANCE.NS,58.79813100054728,1216.272509765625,1240.665,0,
2025-03-13,1247.9000244140625,RELIANCE.NS,55.85684928835305,1217.8400085449218,1240.7869995117187,0,
2025-03-17,1238.8499755859375,RELIANCE.NS,53.03120215491476,1218.9775085449219,1240.5409985351562,0,
2025-03-18,1238.8499755859375,RELIANCE.NS,53.03120215491476,1220.0575073242187,1240.957998046875,0,
2025-03-19,1247.1500244140625,RELIANCE.NS,55.429421249421644,1221.1700073242187,1241.0839990234374,0,
2025-03-20,1269.1500244140625,RELIANCE.NS,61.09918347294591,1223.3575073242187,1241.1569995117188,0,
2025-03-21,1276.3499755859375,RELIANCE.NS,62.768426303246486,1225.802508544922,1241.5889990234375,0,
2025-03-24,1302.0999755859375,RELIANCE.NS,68.04896363583848,1229.2575073242188,1242.792998046875,0,
2025-03-25,1285.449951171875,RELIANCE.NS,61.932406916752775,1232.1225036621095,1243.7049975585937,0,
2025-03-26,1273.050048828125,RELIANCE.NS,57.76793078682617,1235.0475036621094,1244.3909985351563,0,
2025-03-27,1278.199951171875,RELIANCE.NS,59.000982470343146,1238.757501220703,1244.9109985351563,0,
2025-03-28,1275.0999755859375,RELIANCE.NS,57.90501153898528,1242.1575012207031,1245.0839990234374,0,
2025-04-01,1252.5999755859375,RELIANCE.NS,50.56349465185552,1244.7825012207031,1244.0889990234375,0,
2025-04-02,1251.1500244140625,RELIANCE.NS,50.12247524360729,1248.7775024414063,1243.0030004882813,0,
2025-04-03,1248.699951171875,RELIANCE.NS,49.339362081372286,1253.117498779297,1242.5030004882813,1,BUY
2025-04-04,1204.699951171875,RELIANCE.NS,37.890129139056484,1254.5724975585938,1241.055,1,BUY
2025-04-07,1165.699951171875,RELIANCE.NS,31.019269958248685,1252.3774963378905,1239.0959985351562,1,BUY
2025-04-08,1182.199951171875,RELIANCE.NS,36.28356757194422,1248.997491455078,1237.8139965820312,1,BUY
2025-04-09,1185.3499755859375,RELIANCE.NS,37.26784497226484,1246.344989013672,1236.9339965820313,1,BUY
2025-04-11,1218.949951171875,RELIANCE.NS,46.72201815336978,1244.9274841308593,1236.6249951171876,1,BUY
2025-04-15,1240.0999755859375,RELIANCE.NS,51.66048589881656,1244.07998046875,1236.7169946289061,0,
2025-04-16,1239.300048828125,RELIANCE.NS,51.46617802095827,1243.6499816894532,1236.4419946289063,0,
2025-04-17,1274.5,RELIANCE.NS,58.80825067749665,1245.4324829101563,1236.6299951171875,0,
2025-04-21,1295.5,RELIANCE.NS,62.4571611770569,1248.2649841308594,1237.2479956054688,0,
2025-04-22,1291.199951171875,RELIANCE.NS,61.260497063350186,1250.46748046875,1238.153994140625,0,
2025-04-23,1300.0,RELIANCE.NS,62.83005837043292,1252.0099792480469,1238.4499951171874,0,
2025-04-24,1301.5999755859375,RELIANCE.NS,63.122606559398996,1253.272479248047,1238.9179956054688,0,
2025-04-25,1300.4000244140625,RELIANCE.NS,62.72388165430546,1253.187481689453,1239.2949951171875,0,
2025-04-28,1368.800048828125,RELIANCE.NS,73.13941082512433,1257.3549865722657,1241.3369970703125,0,
2025-04-29,1399.699951171875,RELIANCE.NS,76.35379408983526,1263.687481689453,1244.2579956054688,0,
2025-04-30,1405.0,RELIANCE.NS,76.86518799265698,1270.0274841308594,1247.66099609375,0,
2025-05-02,1419.800048828125,RELIANCE.NS,78.27793118982969,1277.2624877929688,1251.72599609375,0,
2025-05-05,1431.300048828125,RELIANCE.NS,79.3339556611636,1286.197491455078,1256.0299975585938,0,
2025-05-06,1420.9000244140625,RELIANCE.NS,75.74752494204685,1294.684991455078,1260.102998046875,0,
2025-05-07,1406.0,RELIANCE.NS,70.80866141538573,1302.5499938964845,1263.7249975585937,0,
2025-05-08,1407.0,RELIANCE.NS,70.94558191144405,1312.6649963378907,1267.3569970703124,0,
2025-05-09,1377.199951171875,RELIANCE.NS,61.66352066464462,1323.2399963378907,1270.3519970703126,0,
2025-05-12,1436.5,RELIANCE.NS,70.05843591898099,1335.9549987792968,1274.4219970703125,0,
2025-05-13,1415.699951171875,RELIANCE.NS,64.70610069662386,1347.4724975585937,1278.1729956054687,0,
